route_id,airline_id,dep_airport_id,arr_airport_id,equipment
35807,433,1856,1512,Boeing 737-800
35808,433,1856,444,Boeing 737-800
35809,433,1856,894,Boeing 737-800
35810,433,1856,1881,Boeing 737-800
35811,433,1881,1856,Boeing 737-800
35812,433,2547,80,Boeing 737-800
35813,434,555,2291,Boeing 737-800
35814,434,2291,555,Boeing 737-800
35815,434,2298,2274,Boeing 737-800
35816,434,2274,2298,Boeing 737-800
35817,438,1649,2276,Boeing 737-800
35818,438,483,2276,Boeing 737-800
35819,438,2276,1649,Boeing 737-800
35820,438,2276,483,Boeing 737-800
35821,438,2276,300,Boeing 737-800
35822,438,2276,2736,Boeing 737-800
35823,438,300,2276,Boeing 737-800
35824,438,2736,2276,Boeing 737-800
35825,442,395,564,Boeing 737-800
35826,442,395,1630,Boeing 737-800
35827,442,564,395,Boeing 737-800
35828,442,564,1630,Boeing 737-800
35829,442,1587,1630,Boeing 737-800
35830,442,1630,395,Boeing 737-800
35831,442,1630,564,Boeing 737-800
35832,442,1630,1587,Boeing 737-800
35833,442,1630,2030,Boeing 737-800
35834,442,2030,1630,Boeing 737-800
35835,445,150,776,Boeing 737-800
35836,445,776,150,Boeing 737-800
35837,450,1937,1299,Boeing 737-800
35838,450,1299,1937,Boeing 737-800
35839,452,19,2150,Boeing 737-800
35840,452,20,1069,Boeing 737-800
35841,452,23,1069,Boeing 737-800
35842,452,26,724,Boeing 737-800
35843,452,1512,1069,Boeing 737-800
35844,452,34,1069,Boeing 737-800
35845,452,97,2150,Boeing 737-800
35846,452,98,342,Boeing 737-800
35847,452,155,2150,Boeing 737-800
35848,452,117,183,Boeing 737-800
35849,452,117,714,Boeing 737-800
35850,452,117,724,Boeing 737-800
35851,452,117,2150,Boeing 737-800
35852,452,281,724,Boeing 737-800
35853,452,183,117,Boeing 737-800
35854,452,183,724,Boeing 737-800
35855,452,183,1069,Boeing 737-800
35856,452,1622,2150,Boeing 737-800
35857,452,342,98,Boeing 737-800
35858,452,342,2150,Boeing 737-800
35859,452,729,1069,Boeing 737-800
35860,452,223,1069,Boeing 737-800
35861,452,447,2150,Boeing 737-800
35862,452,616,724,Boeing 737-800
35863,452,616,2150,Boeing 737-800
35864,452,647,1069,Boeing 737-800
35865,452,658,2150,Boeing 737-800
35866,452,714,117,Boeing 737-800
35867,452,715,724,Boeing 737-800
35868,452,715,2150,Boeing 737-800
35869,452,721,724,Boeing 737-800
35870,452,724,26,Boeing 737-800
35871,452,724,117,Boeing 737-800
35872,452,724,281,Boeing 737-800
35873,452,724,183,Boeing 737-800
35874,452,724,616,Boeing 737-800
35875,452,724,715,Boeing 737-800
35876,452,724,721,Boeing 737-800
35877,452,724,693,Boeing 737-800
35878,452,724,776,Boeing 737-800
35879,452,724,968,Boeing 737-800
35880,452,724,1031,Boeing 737-800
35881,452,724,1161,Boeing 737-800
35882,452,724,1192,Boeing 737-800
35883,452,724,1541,Boeing 737-800
35884,452,724,1700,Boeing 737-800
35885,452,724,2150,Boeing 737-800
35886,452,724,2528,Boeing 737-800
35887,452,724,2618,Boeing 737-800
35888,452,724,2637,Boeing 737-800
35889,452,724,2658,Boeing 737-800
35890,452,693,724,Boeing 737-800
35891,452,781,1069,Boeing 737-800
35892,452,776,724,Boeing 737-800
35893,452,776,2150,Boeing 737-800
35894,452,1524,479,Boeing 737-800
35895,452,968,724,Boeing 737-800
35896,452,725,1069,Boeing 737-800
35897,452,1031,724,Boeing 737-800
35898,452,1044,2150,Boeing 737-800
35899,452,1767,1069,Boeing 737-800
35900,452,1069,20,Boeing 737-800
35901,452,1069,1512,Boeing 737-800
35902,452,1069,34,Boeing 737-800
35903,452,1069,183,Boeing 737-800
35904,452,1069,729,Boeing 737-800
35905,452,1069,223,Boeing 737-800
35906,452,1069,647,Boeing 737-800
35907,452,1069,781,Boeing 737-800
35908,452,1069,725,Boeing 737-800
35909,452,1069,1767,Boeing 737-800
35910,452,1069,1108,Boeing 737-800
35911,452,1069,1229,Boeing 737-800
35912,452,1069,61,Boeing 737-800
35913,452,1069,1740,Boeing 737-800
35914,452,1069,1127,Boeing 737-800
35915,452,1069,57,Boeing 737-800
35916,452,1069,722,Boeing 737-800
35917,452,1069,2508,Boeing 737-800
35918,452,1069,2192,Boeing 737-800
35919,452,1069,2480,Boeing 737-800
35920,452,1069,2613,Boeing 737-800
35921,452,1517,1708,Boeing 737-800
35922,452,314,2150,Boeing 737-800
35923,452,1161,724,Boeing 737-800
35924,452,1108,1069,Boeing 737-800
35925,452,1229,1069,Boeing 737-800
35926,452,1192,724,Boeing 737-800
35927,452,1192,2150,Boeing 737-800
35928,452,1321,2150,Boeing 737-800
35929,452,1444,2150,Boeing 737-800
35930,452,61,1069,Boeing 737-800
35931,452,1541,724,Boeing 737-800
35932,452,1541,2150,Boeing 737-800
35933,452,1700,724,Boeing 737-800
35934,452,1695,2150,Boeing 737-800
35935,452,1519,2150,Boeing 737-800
35936,452,1740,1069,Boeing 737-800
35937,452,1127,1069,Boeing 737-800
35938,452,57,1069,Boeing 737-800
35939,452,722,1069,Boeing 737-800
35940,452,2508,1069,Boeing 737-800
35941,452,2192,23,Boeing 737-800
35942,452,2150,19,Boeing 737-800
35943,452,2150,97,Boeing 737-800
35944,452,2150,155,Boeing 737-800
35945,452,2150,117,Boeing 737-800
35946,452,2150,1622,Boeing 737-800
35947,452,2150,342,Boeing 737-800
35948,452,2150,447,Boeing 737-800
35949,452,2150,616,Boeing 737-800
35950,452,2150,658,Boeing 737-800
35951,452,2150,715,Boeing 737-800
35952,452,2150,724,Boeing 737-800
35953,452,2150,776,Boeing 737-800
35954,452,2150,1044,Boeing 737-800
35955,452,2150,314,Boeing 737-800
35956,452,2150,1192,Boeing 737-800
35957,452,2150,1321,Boeing 737-800
35958,452,2150,1444,Boeing 737-800
35959,452,2150,1541,Boeing 737-800
35960,452,2150,1695,Boeing 737-800
35961,452,2150,1519,Boeing 737-800
35962,452,2150,2225,Boeing 737-800
35963,452,2150,2459,Boeing 737-800
35964,452,2150,250,Boeing 737-800
35965,452,2150,2528,Boeing 737-800
35966,452,2150,2618,Boeing 737-800
35967,452,2150,2310,Boeing 737-800
35968,452,2150,2637,Boeing 737-800
35969,452,2225,2150,Boeing 737-800
35970,452,2480,1069,Boeing 737-800
35971,452,2459,2150,Boeing 737-800
35972,452,250,2150,Boeing 737-800
35973,452,2528,724,Boeing 737-800
35974,452,2528,2150,Boeing 737-800
35975,452,479,1524,Boeing 737-800
35976,452,2618,724,Boeing 737-800
35977,452,2618,2150,Boeing 737-800
35978,452,2310,2150,Boeing 737-800
35979,452,2637,724,Boeing 737-800
35980,452,2637,2150,Boeing 737-800
35981,452,2658,724,Boeing 737-800
35982,452,2613,1069,Boeing 737-800
35983,457,314,1020,Boeing 737-800
35984,457,1020,314,Boeing 737-800
35985,460,2174,1665,Boeing 737-800
35986,460,760,1396,Boeing 737-800
35987,460,775,1396,Boeing 737-800
35988,460,2201,1665,Boeing 737-800
35989,460,1847,902,Boeing 737-800
35990,460,1847,2357,Boeing 737-800
35991,460,907,2174,Boeing 737-800
35992,460,1408,1665,Boeing 737-800
35993,460,1142,1396,Boeing 737-800
35994,460,941,1847,Boeing 737-800
35995,460,902,1847,Boeing 737-800
35996,460,1665,2201,Boeing 737-800
35997,460,1665,907,Boeing 737-800
35998,460,1665,1408,Boeing 737-800
35999,460,1665,9,Boeing 737-800
36000,460,1396,760,Boeing 737-800
36001,460,1396,775,Boeing 737-800
36002,460,1396,9,Boeing 737-800
36003,460,1396,1142,Boeing 737-800
36004,470,2460,587,Boeing 737-800
36005,470,2460,473,Boeing 737-800
36006,470,962,1334,Boeing 737-800
36007,470,962,2184,Boeing 737-800
36008,470,1325,1769,Boeing 737-800
36009,470,753,1769,Boeing 737-800
36010,470,753,847,Boeing 737-800
36011,470,821,508,Boeing 737-800
36012,470,1928,1769,Boeing 737-800
36013,470,375,118,Boeing 737-800
36014,470,532,1856,Boeing 737-800
36015,470,1765,118,Boeing 737-800
36016,470,587,2460,Boeing 737-800
36017,470,587,1408,Boeing 737-800
36018,470,587,2339,Boeing 737-800
36019,470,1769,1325,Boeing 737-800
36020,470,1769,753,Boeing 737-800
36021,470,1769,1928,Boeing 737-800
36022,470,1769,1329,Boeing 737-800
36023,470,1769,569,Boeing 737-800
36024,470,1769,2201,Boeing 737-800
36025,470,1769,1938,Boeing 737-800
36026,470,1769,1408,Boeing 737-800
36027,470,1769,1659,Boeing 737-800
36028,470,1769,2079,Boeing 737-800
36029,470,1769,1145,Boeing 737-800
36030,470,1869,2677,Boeing 737-800
36031,470,1329,1769,Boeing 737-800
36032,470,1329,2677,Boeing 737-800
36033,470,1329,847,Boeing 737-800
36034,470,118,375,Boeing 737-800
36035,470,118,1765,Boeing 737-800
36036,470,118,1783,Boeing 737-800
36037,470,568,1557,Boeing 737-800
36038,470,2677,1869,Boeing 737-800
36039,470,2677,1329,Boeing 737-800
36040,470,2677,2201,Boeing 737-800
36041,470,2677,1145,Boeing 737-800
36042,470,847,753,Boeing 737-800
36043,470,847,1329,Boeing 737-800
36044,470,847,1938,Boeing 737-800
36045,470,847,1408,Boeing 737-800
36046,470,847,2339,Boeing 737-800
36047,470,847,1659,Boeing 737-800
36048,470,847,2079,Boeing 737-800
36049,470,847,1145,Boeing 737-800
36050,470,1049,1742,Boeing 737-800
36051,470,998,1458,Boeing 737-800
36052,470,1122,2500,Boeing 737-800
36053,470,1284,344,Boeing 737-800
36054,470,1284,1964,Boeing 737-800
36055,470,344,1284,Boeing 737-800
36056,470,344,1557,Boeing 737-800
36057,470,344,1964,Boeing 737-800
36058,470,1587,2500,Boeing 737-800
36059,470,1458,998,Boeing 737-800
36060,470,1458,2500,Boeing 737-800
36061,470,1458,1408,Boeing 737-800
36062,470,569,1769,Boeing 737-800
36063,470,1557,568,Boeing 737-800
36064,470,1557,344,Boeing 737-800
36065,470,2201,1769,Boeing 737-800
36066,470,2201,2677,Boeing 737-800
36067,470,1612,2500,Boeing 737-800
36068,470,1783,118,Boeing 737-800
36069,470,1783,176,Boeing 737-800
36070,470,1742,1049,Boeing 737-800
36071,470,473,2460,Boeing 737-800
36072,470,473,2500,Boeing 737-800
36073,470,473,1145,Boeing 737-800
36074,470,1964,1284,Boeing 737-800
36075,470,1964,344,Boeing 737-800
36076,470,1938,1769,Boeing 737-800
36077,470,1938,847,Boeing 737-800
36078,470,2500,1122,Boeing 737-800
36079,470,2500,1587,Boeing 737-800
36080,470,2500,1458,Boeing 737-800
36081,470,2500,1612,Boeing 737-800
36082,470,2500,473,Boeing 737-800
36083,470,1408,587,Boeing 737-800
36084,470,1408,1769,Boeing 737-800
36085,470,1408,847,Boeing 737-800
36086,470,1408,1458,Boeing 737-800
36087,470,2076,473,Boeing 737-800
36088,470,176,1783,Boeing 737-800
36089,470,176,2749,Boeing 737-800
36090,470,2339,587,Boeing 737-800
36091,470,2339,847,Boeing 737-800
36092,470,1659,1769,Boeing 737-800
36093,470,1659,847,Boeing 737-800
36094,470,2079,1769,Boeing 737-800
36095,470,2079,847,Boeing 737-800
36096,470,2184,962,Boeing 737-800
36097,470,1145,1769,Boeing 737-800
36098,470,1145,2677,Boeing 737-800
36099,470,1145,847,Boeing 737-800
36100,470,1145,473,Boeing 737-800
36101,470,1476,847,Boeing 737-800
36102,470,2749,176,Boeing 737-800
36103,478,1512,2658,Boeing 737-800
36104,478,55,1318,Boeing 737-800
36105,478,55,2027,Boeing 737-800
36106,478,55,1839,Boeing 737-800
36107,478,55,2508,Boeing 737-800
36108,478,55,1272,Boeing 737-800
36109,478,55,2135,Boeing 737-800
36110,478,1022,1272,Boeing 737-800
36111,478,1022,2658,Boeing 737-800
36112,478,1064,2658,Boeing 737-800
36113,478,2755,2658,Boeing 737-800
36114,478,1318,55,Boeing 737-800
36115,478,1318,2658,Boeing 737-800
36116,478,1793,2658,Boeing 737-800
36117,478,1839,55,Boeing 737-800
36118,478,2270,1272,Boeing 737-800
36119,478,2270,2658,Boeing 737-800
36120,478,1272,1022,Boeing 737-800
36121,478,1272,2270,Boeing 737-800
36122,478,2629,2658,Boeing 737-800
36123,478,2658,1512,Boeing 737-800
36124,478,2658,1022,Boeing 737-800
36125,478,2658,1064,Boeing 737-800
36126,478,2658,2755,Boeing 737-800
36127,478,2658,1318,Boeing 737-800
36128,478,2658,1793,Boeing 737-800
36129,478,2658,2270,Boeing 737-800
36130,478,2658,2629,Boeing 737-800
36131,482,2604,1122,Boeing 737-800
36132,482,2604,1612,Boeing 737-800
36133,482,2046,1612,Boeing 737-800
36134,482,169,1122,Boeing 737-800
36135,482,1325,1122,Boeing 737-800
36136,482,1325,1612,Boeing 737-800
36137,482,319,564,Boeing 737-800
36138,482,319,1458,Boeing 737-800
36139,482,319,1612,Boeing 737-800
36140,482,1748,1458,Boeing 737-800
36141,482,821,1122,Boeing 737-800
36142,482,821,473,Boeing 737-800
36143,482,195,1612,Boeing 737-800
36144,482,1928,564,Boeing 737-800
36145,482,1928,1612,Boeing 737-800
36146,482,1123,1458,Boeing 737-800
36147,482,395,1122,Boeing 737-800
36148,482,395,1612,Boeing 737-800
36149,482,395,473,Boeing 737-800
36150,482,969,1612,Boeing 737-800
36151,482,546,564,Boeing 737-800
36152,482,546,1612,Boeing 737-800
36153,482,2132,1122,Boeing 737-800
36154,482,2132,1458,Boeing 737-800
36155,482,2132,1612,Boeing 737-800
36156,482,587,1612,Boeing 737-800
36157,482,564,319,Boeing 737-800
36158,482,564,1928,Boeing 737-800
36159,482,564,546,Boeing 737-800
36160,482,564,760,Boeing 737-800
36161,482,564,1329,Boeing 737-800
36162,482,564,1122,Boeing 737-800
36163,482,564,1334,Boeing 737-800
36164,482,564,569,Boeing 737-800
36165,482,564,2201,Boeing 737-800
36166,482,564,1487,Boeing 737-800
36167,482,564,1879,Boeing 737-800
36168,482,564,2017,Boeing 737-800
36169,482,564,2500,Boeing 737-800
36170,482,564,2339,Boeing 737-800
36171,482,564,1143,Boeing 737-800
36172,482,564,1125,Boeing 737-800
36173,482,564,1665,Boeing 737-800
36174,482,564,2621,Boeing 737-800
36175,482,594,1612,Boeing 737-800
36176,482,1559,1612,Boeing 737-800
36177,482,760,564,Boeing 737-800
36178,482,760,473,Boeing 737-800
36179,482,760,2524,Boeing 737-800
36180,482,1869,1612,Boeing 737-800
36181,482,1965,1612,Boeing 737-800
36182,482,1329,564,Boeing 737-800
36183,482,2677,1458,Boeing 737-800
36184,482,2677,1612,Boeing 737-800
36185,482,847,1612,Boeing 737-800
36186,482,1050,1458,Boeing 737-800
36187,482,1122,2604,Boeing 737-800
36188,482,1122,169,Boeing 737-800
36189,482,1122,1325,Boeing 737-800
36190,482,1122,821,Boeing 737-800
36191,482,1122,395,Boeing 737-800
36192,482,1122,2132,Boeing 737-800
36193,482,1122,1587,Boeing 737-800
36194,482,1122,473,Boeing 737-800
36195,482,1122,2183,Boeing 737-800
36196,482,1122,2245,Boeing 737-800
36197,482,1122,1145,Boeing 737-800
36198,482,1794,1612,Boeing 737-800
36199,482,1587,1122,Boeing 737-800
36200,482,1587,1458,Boeing 737-800
36201,482,1587,1612,Boeing 737-800
36202,482,1458,319,Boeing 737-800
36203,482,1458,1748,Boeing 737-800
36204,482,1458,1123,Boeing 737-800
36205,482,1458,2132,Boeing 737-800
36206,482,1458,2677,Boeing 737-800
36207,482,1458,1050,Boeing 737-800
36208,482,1458,1587,Boeing 737-800
36209,482,1458,473,Boeing 737-800
36210,482,1458,1879,Boeing 737-800
36211,482,1458,1951,Boeing 737-800
36212,482,1458,2076,Boeing 737-800
36213,482,1458,2184,Boeing 737-800
36214,482,1458,1396,Boeing 737-800
36215,482,1334,564,Boeing 737-800
36216,482,1334,1612,Boeing 737-800
36217,482,1334,473,Boeing 737-800
36218,482,1334,1879,Boeing 737-800
36219,482,569,564,Boeing 737-800
36220,482,569,1612,Boeing 737-800
36221,482,668,1612,Boeing 737-800
36222,482,2201,564,Boeing 737-800
36223,482,2201,473,Boeing 737-800
36224,482,1407,1612,Boeing 737-800
36225,482,1407,473,Boeing 737-800
36226,482,1612,2604,Boeing 737-800
36227,482,1612,2046,Boeing 737-800
36228,482,1612,1325,Boeing 737-800
36229,482,1612,319,Boeing 737-800
36230,482,1612,195,Boeing 737-800
36231,482,1612,1928,Boeing 737-800
36232,482,1612,395,Boeing 737-800
36233,482,1612,969,Boeing 737-800
36234,482,1612,546,Boeing 737-800
36235,482,1612,2132,Boeing 737-800
36236,482,1612,587,Boeing 737-800
36237,482,1612,594,Boeing 737-800
36238,482,1612,1559,Boeing 737-800
36239,482,1612,1869,Boeing 737-800
36240,482,1612,1965,Boeing 737-800
36241,482,1612,2677,Boeing 737-800
36242,482,1612,847,Boeing 737-800
36243,482,1612,1794,Boeing 737-800
36244,482,1612,1587,Boeing 737-800
36245,482,1612,1334,Boeing 737-800
36246,482,1612,569,Boeing 737-800
36247,482,1612,668,Boeing 737-800
36248,482,1612,1407,Boeing 737-800
36249,482,1612,1630,Boeing 737-800
36250,482,1612,1462,Boeing 737-800
36251,482,1612,1931,Boeing 737-800
36252,482,1612,1968,Boeing 737-800
36253,482,1612,2500,Boeing 737-800
36254,482,1612,2030,Boeing 737-800
36255,482,1612,2076,Boeing 737-800
36256,482,1612,1143,Boeing 737-800
36257,482,1612,2183,Boeing 737-800
36258,482,1612,2117,Boeing 737-800
36259,482,1612,2352,Boeing 737-800
36260,482,1612,986,Boeing 737-800
36261,482,1612,2437,Boeing 737-800
36262,482,1612,2554,Boeing 737-800
36263,482,1612,1665,Boeing 737-800
36264,482,1612,1396,Boeing 737-800
36265,482,1630,1612,Boeing 737-800
36266,482,1462,1612,Boeing 737-800
36267,482,1487,564,Boeing 737-800
36268,482,473,821,Boeing 737-800
36269,482,473,395,Boeing 737-800
36270,482,473,760,Boeing 737-800
36271,482,473,1122,Boeing 737-800
36272,482,473,1458,Boeing 737-800
36273,482,473,1334,Boeing 737-800
36274,482,473,2201,Boeing 737-800
36275,482,473,1407,Boeing 737-800
36276,482,473,1988,Boeing 737-800
36277,482,473,2097,Boeing 737-800
36278,482,473,2183,Boeing 737-800
36279,482,473,2245,Boeing 737-800
36280,482,473,2184,Boeing 737-800
36281,482,473,1796,Boeing 737-800
36282,482,473,1476,Boeing 737-800
36283,482,473,1125,Boeing 737-800
36284,482,2524,760,Boeing 737-800
36285,482,1879,564,Boeing 737-800
36286,482,1879,1458,Boeing 737-800
36287,482,1879,1334,Boeing 737-800
36288,482,1988,473,Boeing 737-800
36289,482,1931,1612,Boeing 737-800
36290,482,1951,1458,Boeing 737-800
36291,482,2017,564,Boeing 737-800
36292,482,1968,1612,Boeing 737-800
36293,482,2500,564,Boeing 737-800
36294,482,2500,1612,Boeing 737-800
36295,482,2030,1612,Boeing 737-800
36296,482,2076,1458,Boeing 737-800
36297,482,2076,1612,Boeing 737-800
36298,482,2097,473,Boeing 737-800
36299,482,2339,564,Boeing 737-800
36300,482,1143,564,Boeing 737-800
36301,482,1143,1612,Boeing 737-800
36302,482,2183,1122,Boeing 737-800
36303,482,2183,1612,Boeing 737-800
36304,482,2183,473,Boeing 737-800
36305,482,2245,1122,Boeing 737-800
36306,482,2245,473,Boeing 737-800
36307,482,2184,1458,Boeing 737-800
36308,482,2184,473,Boeing 737-800
36309,482,1796,473,Boeing 737-800
36310,482,1145,1122,Boeing 737-800
36311,482,1476,473,Boeing 737-800
36312,482,2117,1612,Boeing 737-800
36313,482,1125,564,Boeing 737-800
36314,482,1125,473,Boeing 737-800
36315,482,2352,1612,Boeing 737-800
36316,482,986,1612,Boeing 737-800
36317,482,2437,1612,Boeing 737-800
36318,482,2554,1612,Boeing 737-800
36319,482,2554,473,Boeing 737-800
36320,482,1665,564,Boeing 737-800
36321,482,1665,1612,Boeing 737-800
36322,482,2621,564,Boeing 737-800
36323,482,1396,1458,Boeing 737-800
36324,482,1396,1612,Boeing 737-800
36325,484,2399,459,Boeing 737-800
36326,484,659,2011,Boeing 737-800
36327,484,2011,659,Boeing 737-800
36328,484,2011,2129,Boeing 737-800
36329,484,1828,2129,Boeing 737-800
36330,484,459,2399,Boeing 737-800
36331,484,459,2129,Boeing 737-800
36332,484,743,2129,Boeing 737-800
36333,484,2129,2011,Boeing 737-800
36334,484,2129,1828,Boeing 737-800
36335,484,2129,459,Boeing 737-800
36336,484,2129,743,Boeing 737-800
36337,485,1363,276,Boeing 737-800
36338,485,1363,2215,Boeing 737-800
36339,485,1512,447,Boeing 737-800
36340,485,1512,1028,Boeing 737-800
36341,485,1512,1881,Boeing 737-800
36342,485,1512,2464,Boeing 737-800
36343,485,80,2465,Boeing 737-800
36344,485,97,28,Boeing 737-800
36345,485,212,2464,Boeing 737-800
36346,485,276,1363,Boeing 737-800
36347,485,276,1028,Boeing 737-800
36348,485,276,894,Boeing 737-800
36349,485,276,2464,Boeing 737-800
36350,485,447,1512,Boeing 737-800
36351,485,447,2613,Boeing 737-800
36352,485,1395,28,Boeing 737-800
36353,485,1394,28,Boeing 737-800
36354,485,783,28,Boeing 737-800
36355,485,1444,28,Boeing 737-800
36356,485,894,276,Boeing 737-800
36357,485,894,2215,Boeing 737-800
36358,485,894,2256,Boeing 737-800
36359,485,28,97,Boeing 737-800
36360,485,28,1395,Boeing 737-800
36361,485,28,1394,Boeing 737-800
36362,485,28,783,Boeing 737-800
36363,485,28,1444,Boeing 737-800
36364,485,28,1519,Boeing 737-800
36365,485,1519,28,Boeing 737-800
36366,485,156,2465,Boeing 737-800
36367,485,2215,1363,Boeing 737-800
36368,485,2215,1028,Boeing 737-800
36369,485,2215,894,Boeing 737-800
36370,485,2215,1881,Boeing 737-800
36371,485,2215,2465,Boeing 737-800
36372,485,2256,894,Boeing 737-800
36373,485,2256,1881,Boeing 737-800
36374,485,2256,2464,Boeing 737-800
36375,485,2464,1512,Boeing 737-800
36376,485,2464,212,Boeing 737-800
36377,485,2464,276,Boeing 737-800
36378,485,2464,2256,Boeing 737-800
36379,485,2465,80,Boeing 737-800
36380,485,2465,156,Boeing 737-800
36381,485,2465,2215,Boeing 737-800
36382,485,2613,447,Boeing 737-800
36383,485,2615,1881,Boeing 737-800
36384,40,555,2291,Boeing 737-800
36385,40,555,2298,Boeing 737-800
36386,40,2291,555,Boeing 737-800
36387,40,2291,2298,Boeing 737-800
36388,40,2298,555,Boeing 737-800
36389,1,776,28,Boeing 737-800
36390,1,28,776,Boeing 737-800
36391,7,97,2222,Boeing 737-800
36392,7,2060,1020,Boeing 737-800
36393,7,1020,2060,Boeing 737-800
36394,7,1020,1995,Boeing 737-800
36395,7,1020,2222,Boeing 737-800
36396,7,1995,1020,Boeing 737-800
36397,7,96,97,Boeing 737-800
36398,7,2222,1020,Boeing 737-800
36399,459,962,1796,Boeing 737-800
36400,46,2119,1287,Boeing 737-800
36401,138,1287,1699,Boeing 737-800
36402,138,645,1238,Boeing 737-800
36403,138,645,1654,Boeing 737-800
36404,138,1238,645,Boeing 737-800
36405,138,1238,1654,Boeing 737-800
36406,138,1654,645,Boeing 737-800
36407,138,1654,1238,Boeing 737-800
36408,5,564,2339,Boeing 737-800
36409,3,962,1122,Boeing 737-800
36410,3,564,1665,Boeing 737-800
36411,3,564,2621,Boeing 737-800
36412,3,1458,1396,Boeing 737-800
36413,3,1612,1462,Boeing 737-800
36414,3,1612,1665,Boeing 737-800
36415,3,1612,1396,Boeing 737-800
36416,3,1462,1612,Boeing 737-800
36417,3,1665,564,Boeing 737-800
36418,3,1665,1612,Boeing 737-800
36419,3,2621,564,Boeing 737-800
36420,3,1396,1458,Boeing 737-800
36421,3,1396,1612,Boeing 737-800
36422,53,469,1701,Boeing 737-800
36423,53,376,1701,Boeing 737-800
36424,53,379,1701,Boeing 737-800
36425,53,2260,1701,Boeing 737-800
36426,53,516,1701,Boeing 737-800
36427,53,1151,1701,Boeing 737-800
36428,53,1051,1701,Boeing 737-800
36429,53,944,187,Boeing 737-800
36430,53,2073,1701,Boeing 737-800
36431,53,1086,1701,Boeing 737-800
36432,53,1244,1701,Boeing 737-800
36433,53,2540,1701,Boeing 737-800
36434,53,453,1701,Boeing 737-800
36435,53,459,1701,Boeing 737-800
36436,53,1701,469,Boeing 737-800
36437,53,1701,376,Boeing 737-800
36438,53,1701,379,Boeing 737-800
36439,53,1701,2260,Boeing 737-800
36440,53,1701,516,Boeing 737-800
36441,53,1701,1051,Boeing 737-800
36442,53,1701,2073,Boeing 737-800
36443,53,1701,1086,Boeing 737-800
36444,53,1701,1244,Boeing 737-800
36445,53,1701,2540,Boeing 737-800
36446,53,1701,453,Boeing 737-800
36447,53,1701,459,Boeing 737-800
36448,53,1701,2543,Boeing 737-800
36449,53,1701,8,Boeing 737-800
36450,53,2543,1701,Boeing 737-800
36451,53,8,1151,Boeing 737-800
36452,30,19,27,Boeing 737-800
36453,30,19,117,Boeing 737-800
36454,30,27,19,Boeing 737-800
36455,30,27,97,Boeing 737-800
36456,30,27,2364,Boeing 737-800
36457,30,27,1206,Boeing 737-800
36458,30,27,117,Boeing 737-800
36459,30,27,324,Boeing 737-800
36460,30,27,729,Boeing 737-800
36461,30,27,447,Boeing 737-800
36462,30,27,522,Boeing 737-800
36463,30,27,532,Boeing 737-800
36464,30,27,616,Boeing 737-800
36465,30,27,637,Boeing 737-800
36466,30,27,658,Boeing 737-800
36467,30,27,776,Boeing 737-800
36468,30,27,812,Boeing 737-800
36469,30,27,958,Boeing 737-800
36470,30,27,946,Boeing 737-800
36471,30,27,982,Boeing 737-800
36472,30,27,1488,Boeing 737-800
36473,30,27,1695,Boeing 737-800
36474,30,27,1737,Boeing 737-800
36475,30,27,2150,Boeing 737-800
36476,30,27,2371,Boeing 737-800
36477,30,27,2369,Boeing 737-800
36478,30,27,263,Boeing 737-800
36479,30,27,2528,Boeing 737-800
36480,30,27,2637,Boeing 737-800
36481,30,27,2794,Boeing 737-800
36482,30,97,27,Boeing 737-800
36483,30,97,1206,Boeing 737-800
36484,30,2364,27,Boeing 737-800
36485,30,1206,27,Boeing 737-800
36486,30,1206,97,Boeing 737-800
36487,30,117,19,Boeing 737-800
36488,30,117,27,Boeing 737-800
36489,30,117,729,Boeing 737-800
36490,30,117,522,Boeing 737-800
36491,30,117,658,Boeing 737-800
36492,30,117,776,Boeing 737-800
36493,30,117,899,Boeing 737-800
36494,30,117,958,Boeing 737-800
36495,30,117,946,Boeing 737-800
36496,30,117,1386,Boeing 737-800
36497,30,117,1426,Boeing 737-800
36498,30,117,1695,Boeing 737-800
36499,30,117,1823,Boeing 737-800
36500,30,117,1871,Boeing 737-800
36501,30,117,2150,Boeing 737-800
36502,30,117,2371,Boeing 737-800
36503,30,117,2171,Boeing 737-800
36504,30,117,263,Boeing 737-800
36505,30,117,2637,Boeing 737-800
36506,30,117,2794,Boeing 737-800
36507,30,324,27,Boeing 737-800
36508,30,729,27,Boeing 737-800
36509,30,729,117,Boeing 737-800
36510,30,447,27,Boeing 737-800
36511,30,522,27,Boeing 737-800
36512,30,522,117,Boeing 737-800
36513,30,532,27,Boeing 737-800
36514,30,616,27,Boeing 737-800
36515,30,637,27,Boeing 737-800
36516,30,637,2150,Boeing 737-800
36517,30,658,27,Boeing 737-800
36518,30,658,117,Boeing 737-800
36519,30,776,27,Boeing 737-800
36520,30,776,117,Boeing 737-800
36521,30,899,117,Boeing 737-800
36522,30,812,27,Boeing 737-800
36523,30,958,27,Boeing 737-800
36524,30,958,117,Boeing 737-800
36525,30,946,27,Boeing 737-800
36526,30,946,117,Boeing 737-800
36527,30,982,27,Boeing 737-800
36528,30,1386,117,Boeing 737-800
36529,30,1426,117,Boeing 737-800
36530,30,1426,2171,Boeing 737-800
36531,30,1488,27,Boeing 737-800
36532,30,1695,27,Boeing 737-800
